,Unnamed: 0,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
248,248,5501b808ce17c917795f8076,"550 Washington StSan Francisco, CA  94111",5.0,5.0,4.4,CHIAROSCURO,Loved the food and service at Chiaroscuro. Had a business lunch there. Only complaint was the sound. With all the hard surfaces in the space the acoustics made it hard to have normal volume conversation. Could hear other tables conversations more easily than the conversation at our own table.,293,Loved the food and service,10774,3.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=9
249,249,5501b808ce17c917795f8077,"550 Washington StSan Francisco, CA  94111",5.0,5.0,4.4,CHIAROSCURO,Paul is amazing. Great wine knowledge and service!,50,Paul is amazing. Great wine,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=10
250,250,5501b809ce17c917795f8078,"550 Washington StSan Francisco, CA  94111",5.0,5.0,4.4,CHIAROSCURO,"Directly across from the iconic Transamerica Pyramid, between hectic North Beach and the Financial District, Washington Street harbors the charming Chiaroscuro restaurant. Yes, it's Italian, but it's Renaissance Italian with surprising turns of taste. In art, the word ""chiaroscuro"" suggests contrast between opposites, light and dark, illuminated like a Raphael painting. That describes the beautiful lunch produced for our table by the artists in the Chiaroscuro kitchen.",473,Artists in the Chiaroscuro kitchen,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=11
251,251,5501b809ce17c917795f8079,"550 Washington StSan Francisco, CA  94111",5.0,5.0,4.4,CHIAROSCURO,Incredible dining experience. I highly recommend it.,52,Incredible dining experience.,10774,5.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=12
252,252,5501b809ce17c917795f807a,"550 Washington StSan Francisco, CA  94111",5.0,3.0,4.4,CHIAROSCURO,"The people and the service at Chiaroscuro were excellent, the food less so.
We were disappointed. The buffalo mozzarella salad was served with a tomato
bread and tomatoes, but nothing green on the plate, and the mozzarella was served
in a big ball-very bland. I ordered the rigatoni with eggplant, but saw no eggplant,
and the dish was very bland. My husband had the trilogia-a trio of their house pastas,
and one of them was extremely salty while the other two were rather tasteless.
Again, fabulous and very attentive service, but food needs attention.",554,The people and the service,10774,3.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=13
253,253,5501b809ce17c917795f807b,"550 Washington StSan Francisco, CA  94111",4.0,4.0,4.4,CHIAROSCURO,A hidden gem that should be more well known that it is.,55,A hidden gem that should be,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=14
254,254,5501b80ace17c917795f807c,"550 Washington StSan Francisco, CA  94111",4.0,5.0,4.4,CHIAROSCURO,"Amazing, classic Roman Italian food. I recommend this restaurant with my highest regard. I look forward to my next visit!",121,"Amazing, classic Roman Italian",10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=15
255,255,5501b80ace17c917795f807d,"550 Washington StSan Francisco, CA  94111",5.0,5.0,4.4,CHIAROSCURO,"spectacular, fresh and creative food and preparation. Wait staff was exceptionally attentive. An excellent experience.",118,"spectacular, fresh and creative",10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=16
256,256,5501b80ace17c917795f807e,"550 Washington StSan Francisco, CA  94111",5.0,4.0,4.4,CHIAROSCURO,Excellent food both times we have been to this restaurant.,58,Excellent food both times,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=17
257,257,5501b80ace17c917795f807f,"550 Washington StSan Francisco, CA  94111",4.0,5.0,4.4,CHIAROSCURO,"This is a lovely intimate space in a beautiful neighborhood, very charming. The food is very authentic Italian and served with care. The portions are good though it's set up for multiple courses. My friend and I split a salad, each had pasta (fabulous!) and then split a dessert. We weren't able to finish it all, but it was so good we took the little bit left home. I had a mushroom farfalle which sounds tame but was robust with cheese, lots of mushrooms and a hint of lemon. Divine. The very friendly cook came out and had a discussion with my friend in Italian, and me in English.",584,This is a lovely intimate,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=18
258,258,5501b80bce17c917795f8080,"550 Washington StSan Francisco, CA  94111",4.0,4.0,4.4,CHIAROSCURO,"Great food. The grilled calamari appetizer tasted good, it had a small hint of spice to bring out the flavor. Lambchop was cooked perfect, but I think if i go there next time, i'll try to order something not so ordinary from the menu. Good chocolate souffle. The service is great there too.",290,Great food. The grilled calamari,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=19
259,259,5501b80bce17c917795f8081,"550 Washington StSan Francisco, CA  94111",5.0,4.0,4.4,CHIAROSCURO,"I really liked this restaurant. It is small, but perfect for a romantic or small family get together. The food was really delicious, I liked some of the twists on traditional Italian fare. Our server was lovely, very attentive. I would definitely go back again.",261,I really liked this restaurant.,10774,5.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=20
260,260,5501b80bce17c917795f8082,"550 Washington StSan Francisco, CA  94111",3.0,4.0,4.4,CHIAROSCURO,"Chef Alessanro from Rome provides homemade pasta, my favorite the carbarnara........his entrees are terrific and he personalizes the service with an open kitchen that gives you the feel you are right in the kitchen watching the food being prepared. Samuel is a professional server and knows his wines and food.",310,Chef Alessanro from Rome provides,10774,3.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=21
261,261,5501b80bce17c917795f8083,"550 Washington StSan Francisco, CA  94111",4.0,4.0,4.4,CHIAROSCURO,"Every bite was excellent! I hope they have more lunch specials like ""dine about program"", then I would be a regular customer.",125,Every bite was excellent!,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=22
262,262,5501b80cce17c917795f8084,"550 Washington StSan Francisco, CA  94111",2.0,5.0,4.4,CHIAROSCURO,"As an Italophile and former restaurateur I can honestly say the food at Chiaroscuro is among the best Italian food
in the Bay area. A real find.",144,As an Italophile and former,10774,4.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=23
263,263,5501b80cce17c917795f8085,"550 Washington StSan Francisco, CA  94111",5.0,5.0,4.4,CHIAROSCURO,Excellent food and service.  A great find -- we will definitely return.,71,Excellent food and service.,10774,5.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=24
264,264,5501b80cce17c917795f8086,"550 Washington StSan Francisco, CA  94111",3.0,1.0,4.4,CHIAROSCURO,"All food items including ""prawn cake"" poor, pasta sticky and glue-y, unedbile; no offer to comp. Concrete benches interesting to look at but very uncomofortable to sit on. Waitress ""Aaron"" very nice.",199,"All food items including ""prawn",10774,3.0,http://www.opentable.com/chiaroscuro?rid=10774&tab=2&page=25
265,265,5501b82ace17c917795f8103,"1098 Jackson StreetSan Francisco, CA  94133",5.0,4.0,4.2,Ala Romana,"Was hoping for a good experience given past valentines day at other places 
This place beautifully hit all marks !
Majestic location , charming interior, genuinely friendly efficient service! And the kicker was the 5 course dinner was not just a token valentines day rollout but rather a considered and composed menu that satisfied on all levels. Creative ample portions served smartly . Attentive service on all levels. Wine accompaniment was both of higher quality and fuller pours than I would have expected. 
Will most definetly return on a non holiday to enjoy full menu 
Almost cliched location high on a hill on Taylor with cable car passing by every so often is just about magical 
A+ experience",703,What a find!,107848,4.0,http://www.opentable.com/ala-romana?rid=107848&tab=2&page=1
266,266,5501b82ace17c917795f8104,"1098 Jackson StreetSan Francisco, CA  94133",5.0,2.0,4.2,Ala Romana,"Allegro Romano is one of my favorite restaurants in SFO. But I have avoided coming there due to difficulty of parking and getting a reservation. Parking at Ala Romano is far more difficult than at Allegro Romano, and the food is pretty awful. The pasta was too salty and the pork chop very ordinary. The staff friendliness and professionalism was incredible. But given the many better choices for Italian in SFO and the fact that parking is downright annoying, I don't think this restaurant will pull through. I will go back to Allegro Romano, but only if I don't have to drive.",578,nothing like allegro romano,107848,2.0,http://www.opentable.com/ala-romana?rid=107848&tab=2&page=2
267,267,5501b911ce17c917795f84c7,"1494 California StreetSan Francisco, CA  94109",4.0,4.0,4.6,Olea Restaurant,"Good meal, food could have been warmer. Nice choices and it changes regularly.",78,Interesting menu,108685,3.0,http://www.opentable.com/olea-restaurant?rid=108685&tab=2&page=1
268,268,5501b911ce17c917795f84c8,"1494 California StreetSan Francisco, CA  94109",3.0,3.0,4.6,Olea Restaurant,"My only reason for recommending this restaurant is that they do have 2 vegetarian options, which given the only 7-8 items on the menu is encouraging. The only salad on the menu is too insignificant to even comment upon. The desserts were very disappointing. Overall, a decent place if you just happen to be in the neighborhood, or if you know the kind owner, but not worth a trip and definitely, not worth the price.",416,Not Much of Anything,108685,3.0,http://www.opentable.com/olea-restaurant?rid=108685&tab=2&page=2
269,269,5501b914ce17c917795f84d4,"2114 Fillmore StSan Francisco, CA  94115",4.0,4.0,4.1,Fresca - Fillmore,"We really like this place -- especially the ceviches! While it can be a little noisy, the food is great!",104,Been eating here for years....,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=1
270,270,5501b914ce17c917795f84d5,"2114 Fillmore StSan Francisco, CA  94115",3.0,2.0,4.1,Fresca - Fillmore,Appetizers of crab puffs and beet salad were good but the skirt steak and sea bass were not flavorful at all. My sea bass was also over cooked. Both my date and I also experienced some after effects later on from something we ate there. The service was nice and our table was good.,281,Food was very much mediocre,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=2
271,271,5501b914ce17c917795f84d6,"2114 Fillmore StSan Francisco, CA  94115",1.0,5.0,4.1,Fresca - Fillmore,The food was actually quite good but the service and noise level were terrible. I will not be returning.,104,Poor Service,10870,1.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=3
272,272,5501b915ce17c917795f84d7,"2114 Fillmore StSan Francisco, CA  94115",3.0,4.0,4.1,Fresca - Fillmore,"I came on recommendation from a friend - I was planning dinner our for 4 people.

Seafood dishes were spectacular; halibut was succulent, prawn stew was flavorful (prawns were slightly overdone). Ceviche samplers were delicious.

Beef dishes were tough and overcooked, but the rice and vegetables were cooked well. One exception: beef heart anticuchos were amazingly tender and flavorful.

Corner banquette table was slightly quieter, which made for better conversation, but was slightly stuffy (less air circulation). I was sweating, and not from any spice from the food.

Bottle of Pellegrino was flat, but the sangria was delicious.",635,Pretty good.,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=4
273,273,5501b915ce17c917795f84d8,"2114 Fillmore StSan Francisco, CA  94115",5.0,5.0,4.1,Fresca - Fillmore,"I have been to this restaurant multiple times and I have never been disappointed by food nor service
This time I must comment on my visit on May 17th in evening
I arrived and was greeted by a young blond hostess. She was very unprofessional, disengenious, and quite rude in the manner she addressed our inquiry about seating options. I believe her name was Annie and if I was not so impressed with my previous experiences, I would have found another dining option that evening.

This evening my guest and I ordered ceviche, lomo saltado, tequenos, and mussels. I wish I could eat more food but I'll return again. For dessert I ordered chocolate lava cake and it was fantastic.",676,Best ceviche in town,10870,5.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=5
274,274,5501b915ce17c917795f84d9,"2114 Fillmore StSan Francisco, CA  94115",3.0,5.0,4.1,Fresca - Fillmore,Had an awesome experience. Food was great. I highly recommend the ceviche with an order of plantain chips.,106,Had an awesome experience.,10870,4.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=6
275,275,5501b916ce17c917795f84da,"2114 Fillmore StSan Francisco, CA  94115",1.0,3.0,4.1,Fresca - Fillmore,"The food was decent, but overpriced. Our server was inattentive and rudely reached between us when there was ample room on both ends of the table.",146,"The food was decent, but overpriced",10870,2.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=7
276,276,5501b916ce17c917795f84db,"2114 Fillmore StSan Francisco, CA  94115",4.0,4.0,4.1,Fresca - Fillmore,LOVED the ceviche! I would go back to San Francisco just for the ceviche it was so good. Other food was really good too. I would highly recommend this place!,157,GO GET THE CEVICHE NOW!,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=8
277,277,5501b916ce17c917795f84dc,"2114 Fillmore StSan Francisco, CA  94115",1.0,3.0,4.1,Fresca - Fillmore,"Too loud and raucous by far. An uninspiring ex-retail/merchandise space. And we sat for 10-15 mins before server even talked to us. The food, particularly the ceviches, was good, but all of the other downs will prevent a repeat.",228,Too loud and raucous by far.,10870,1.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=9
278,278,5501b916ce17c917795f84dd,"2114 Fillmore StSan Francisco, CA  94115",3.0,4.0,4.1,Fresca - Fillmore,Great food especially their ceviches. Always had great meals here,65,Great food especially their,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=10
279,279,5501b916ce17c917795f84de,"2114 Fillmore StSan Francisco, CA  94115",5.0,5.0,4.1,Fresca - Fillmore,"Exceptional in every way! Every bite from appetizer ( potato croquettes) to entree ( churrasco- grilled steak) to dessert ( warm chocolate cake) was incredible. Service was very good, and not too intrusive. Nice ambiance also- all in all, a wonderful experience!",262,Exceptional in every way!,10870,4.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=11
280,280,5501b917ce17c917795f84df,"2114 Fillmore StSan Francisco, CA  94115",5.0,4.0,4.1,Fresca - Fillmore,"If you like a bit of spice with yournluch, this is the place. The pulled pork sandwich is the best that I have ever had. The service was great. Having never been there before, I required a bit of coaching on the menu. Every bit of advice was right on the money. The restaurant was very quiet, probably due to a 2 PM lunch, but I could not have asked for better service or ambiance.",381,If you like a bit of spice,10870,4.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=12
281,281,5501b917ce17c917795f84e0,"2114 Fillmore StSan Francisco, CA  94115",2.0,4.0,4.1,Fresca - Fillmore,"Service would have been better if it wasn't for the chilly, annoyed and indifferent reception of the dining manager who seated us for lunch.",140,Service would have been better,10870,2.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=13
282,282,5501b917ce17c917795f84e1,"2114 Fillmore StSan Francisco, CA  94115",3.0,4.0,4.1,Fresca - Fillmore,"the food was very tasty, and the service was good, quick and helpful. BUt it was TOO noisy. we had to yell to hear each other across the wide booth-table. Not relaxing. They should put some cork on the tables, or on the walls and/or ceiling or something. Usually when I eat out w/ friends we want to chat - not a good place to do that.",335,"the food was very tasty, and",10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=14
283,283,5501b918ce17c917795f84e2,"2114 Fillmore StSan Francisco, CA  94115",4.0,4.0,4.1,Fresca - Fillmore,"This used to be a neighborhood gem. Something changed! It no longer has the chic darker [blue] ambiance. The lights are too bright, the table layout reminds me of...Pluto's. Food was great, as was wine and service. Due to aesthetic, I don't think I'll be back.",260,This used to be a neighborhood,10870,1.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=15
284,284,5501b918ce17c917795f84e3,"2114 Fillmore StSan Francisco, CA  94115",3.0,3.0,4.1,Fresca - Fillmore,"I've been going to Fresca for years, and I feel like their food is going down hill. The last 2 times I've been there, the food has not been that good. A litle disappointing, as this used to be one of my favorite restaurants.",224,I've been going to Fresca,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=16
285,285,5501b918ce17c917795f84e4,"2114 Fillmore StSan Francisco, CA  94115",5.0,4.0,4.1,Fresca - Fillmore,"The two of us enjoyed our entrees, the special of mahi-mahi with stuffed crab and paella. The paella was especially delicious, if just a bit too much oil. The zinfindel by the glass was smooth and warming with just a little bite. My Tres Leches dessert was tasty, but my companion's Rice Pudding was only passing. A bit more cinnamon would have helped. This is my second visit to the restaurant. I would return again.",417,The two of us enjoyed our,10870,4.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=17
286,286,5501b918ce17c917795f84e5,"2114 Fillmore StSan Francisco, CA  94115",3.0,3.0,4.1,Fresca - Fillmore,"It's so loud, you can barely hear the person next to you speak!",63,"It's so loud, you can barely",10870,2.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=18
287,287,5501b918ce17c917795f84e6,"2114 Fillmore StSan Francisco, CA  94115",4.0,4.0,4.1,Fresca - Fillmore,"As many have commented in previous reviews, the ceviche at Fresca is fantastic and would hae been happy eating that (their tasting platter), their plantain chips and nothing more. Three at our table had the paella which to them, was overly spicy especially if you are used to the Spanish version (remember this is a Peruvian restaurant). I had the salmon special with mussels and shrimp in a saffron cream sauce. Delicious! While the sangria is a nice treat, would prefer if they made is a bit stronger. All in all, a wonderful place.",534,As many have commented in,10870,4.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=19
288,288,5501b919ce17c917795f84e7,"2114 Fillmore StSan Francisco, CA  94115",1.0,3.0,4.1,Fresca - Fillmore,We were seated at 10:20 for a 9:30 reservation at a shared table with 2 other couples. This was not my idea of a romantic diner with my pregnant wife. The food was ok; however a few items were undercooked. For almost $200 for a prefix meal I was definitly disapponted.,268,We were seated at 10:20 for,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=20
289,289,5501b919ce17c917795f84e8,"2114 Fillmore StSan Francisco, CA  94115",5.0,5.0,4.1,Fresca - Fillmore,"Initially, I was going to order the roasted chicken but it was not on the menu. I decided on the chicken stew and it was outstanding!!!. Dinner was great. I am going back very soon to have the chicken stew.",206,"Initially, I was going to",10870,5.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=21
290,290,5501b919ce17c917795f84e9,"2114 Fillmore StSan Francisco, CA  94115",1.0,3.0,4.1,Fresca - Fillmore,"this was my 3rd time dining at Fresca.  My 3rd visit was something very similar to my 'other' experience where I had serious problems with my reservations.  My 'other' experience is where I showed up with 5 people WITH reservations(my friend personally called the restaurant and spoke to someone), and the male host told me we did not have a reservations - flat out and simple.  We were even describing the person we spoke to and the type of conversation we had, but no, the guy tells me we don't have reservations.  total crap.  This time, i reserved thru open table for 8:30.  Friends checked in at 8:12 and I showed up at 8:29. a bitchy host tells me they are overbooked and we need to wait.  their 8pm reservation still has not been seated.",744,this was my 3rd time dining,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=22
291,291,5501b919ce17c917795f84ea,"2114 Fillmore StSan Francisco, CA  94115",4.0,4.0,4.1,Fresca - Fillmore,"I did not receive points for my open table reservation, even though I checked into the restaurant and notified them of my open table reservation. How can I receive points for my 4/27, noon reservation?",201,I did not receive points for,10870,3.0,http://www.opentable.com/fresca-fillmore?rid=10870&tab=2&page=23
292,292,5501b91cce17c917795f84f4,"3945 24th StreetSan Francisco, CA  94114",2.0,2.0,3.9,Fresca - 24th Street,This was our 3rd time dining at Fresca.  Service was slow and spotty.  Appetizers - ahi ceviche and crab salad were good.  Shrimp chowder was flavorful but served lukewarm which ruins any soup.  Pulled chicken was shredded chicken with a bit of curry served with white rice.  Everything on the plate was white with the exception of a small piece of purple potato.  Really unappetizing.  Chicken tasted like chicken out of a can.  Again served lukewarm.  Long waits for drinks.  Very expensive for the food and service we experienced.  Will not be back.,552,Disappointing,10873,2.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=1
293,293,5501b91cce17c917795f84f5,"3945 24th StreetSan Francisco, CA  94114",5.0,5.0,3.9,Fresca - 24th Street,"Amazing food and very knowledgeable server! My only complaint is that our table was right next to the door, so people waiting for tables were practically sitting in my lap. They need a better spot for people to wait.",216,Yum!,10873,4.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=2
294,294,5501b91cce17c917795f84f6,"3945 24th StreetSan Francisco, CA  94114",3.0,5.0,3.9,Fresca - 24th Street,"Always have a great experience there. Just this last visit, our waitress was probably distracted. I still would go back again. Food and drinks were great.",154,Always have a great experience,10873,5.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=3
295,295,5501b91cce17c917795f84f7,"3945 24th StreetSan Francisco, CA  94114",4.0,4.0,3.9,Fresca - 24th Street,"I always enjoying eating at Fresca's. It was perfect for Father's Day meal. Great services, tasty food, busy place, and lovely/fancy ambiance. Always my go to for fancy special occasion meals. Also, very tasty options.",218,Peruvian Food,10873,3.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=4
296,296,5501b91dce17c917795f84f8,"3945 24th StreetSan Francisco, CA  94114",3.0,2.0,3.9,Fresca - 24th Street,Food bland and desert made with sour milk. Was it from the day before? Will never go again.,91,Food bland and desert made,10873,3.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=5
297,297,5501b91dce17c917795f84f9,"3945 24th StreetSan Francisco, CA  94114",4.0,3.0,3.9,Fresca - 24th Street,Fresca's chicken salad is a nice option for a lunch main course that will fill you up without making you feel bloated.,118,Fresca's chicken salad is,10873,3.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=6
298,298,5501b91dce17c917795f84fa,"3945 24th StreetSan Francisco, CA  94114",4.0,5.0,3.9,Fresca - 24th Street,The ceviches are especially fresh and delicious. Entrees are also beautifully prepared- very light and fresh on the palette. Good place to go if you are on low carb diet!(if you can resist the sweet potato fries!),213,Tasty and fresh!,10873,5.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=7
299,299,5501b91dce17c917795f84fb,"3945 24th StreetSan Francisco, CA  94114",1.0,3.0,3.9,Fresca - 24th Street,I won't go back to this location. They provided very poor service. We had to ask for everything. They certainly weren't attentive or acted like they cared. The way they answered my phone call wasn't professional or nice either. I was not worth wasting that much gas to go there!!!,280,I won't go back to this location.,10873,3.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=8
300,300,5501b91ece17c917795f84fc,"3945 24th StreetSan Francisco, CA  94114",4.0,3.0,3.9,Fresca - 24th Street,Restaurant has a very nice ambiance and the staff are really nice but the food was just so-so,93,Restaurant has a very nice,10873,4.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=9
301,301,5501b91ece17c917795f84fd,"3945 24th StreetSan Francisco, CA  94114",4.0,4.0,3.9,Fresca - 24th Street,"With three locations in SF, each reflect neighborhood charm. Food is the key. Creative, appealing presentation, flavorful, and interesting.
Weither just a quick meal or a night out, this is a place to consider.",210,"With three locations in SF,",10873,5.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=10
302,302,5501b91ece17c917795f84fe,"3945 24th StreetSan Francisco, CA  94114",4.0,4.0,3.9,Fresca - 24th Street,Good food & service but LOUD due to exhuberant people at the bar. Musician was unnecessary.,91,Good food & service but LOUD,10873,3.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=11
303,303,5501b91ece17c917795f84ff,"3945 24th StreetSan Francisco, CA  94114",3.0,5.0,3.9,Fresca - 24th Street,The one factor that will keep me from returning is the level of noise. The acoustics do not help and there was no attempt by the management to speak to those groups who were obnoxiously and probably purposely loud. The food was outstanding but I couldn't wait pay the bill. I could barely hear the people opposite me. It is a three Advil restaurant.,349,The one factor that will keep,10873,2.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=12
304,304,5501b91fce17c917795f8500,"3945 24th StreetSan Francisco, CA  94114",4.0,4.0,3.9,Fresca - 24th Street,"I went out for valentines day. Food was good, just a little bit too much raw onions on the starters and potatoes every where on the dishes. but overall was good. I enjoyed. Ambiance was excellent. Red Wine list may need more variety. I had a hard time choosing the red wine.",274,I went out for valentines,10873,5.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=13
305,305,5501b91fce17c917795f8501,"3945 24th StreetSan Francisco, CA  94114",5.0,4.0,3.9,Fresca - 24th Street,"Great innovative Peruvian cooking with a punch! Friendly, gracious service and good value. The fish dishes are oustanding.",122,Great innovative Peruvian,10873,4.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=14
306,306,5501b91fce17c917795f8502,"3945 24th StreetSan Francisco, CA  94114",4.0,3.0,3.9,Fresca - 24th Street,The food was OK - some dishes great; others - like a salad too drenched in dressing. Forgot to ask for it on the side.,118,The food was OK - some dishes,10873,3.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=15
307,307,5501b91fce17c917795f8503,"3945 24th StreetSan Francisco, CA  94114",4.0,4.0,3.9,Fresca - 24th Street,I've been to Fresca on 24th Street five or six times and it is always delicious and fun.,88,I've been to Fresca on 24th,10873,4.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=16
308,308,5501b920ce17c917795f8504,"3945 24th StreetSan Francisco, CA  94114",2.0,2.0,3.9,Fresca - 24th Street,"Ingredients (fish) were very good.  Preparations seemed heavy and a little clumsy: thick and over-sweet coconut shrimp, heavy sauce with the sea bass.  Lava dessert had no lava, so kind of misses the mark. Service was friendly but uneven in terms of timing.  Not as good as I've found it to be in the past.",306,Ingredients (fish) were very,10873,2.0,http://www.opentable.com/fresca-24th-street?rid=10873&tab=2&page=17
309,309,5501b950ce17c917795f85d1,"801 Montgomery StreetSan Francisco, CA  94133",5.0,5.0,4.4,Roka Akor - San Francisco,Fantastic as always. Fresh and inventive sushi (without killing the natural flavors of the fish). Phenomenal service.,117,Fantastic as always. Fresh and inventive...,108919,5.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=1
310,310,5501b950ce17c917795f85d2,"801 Montgomery StreetSan Francisco, CA  94133",5.0,5.0,4.4,Roka Akor - San Francisco,Great restaurant.  Loved the food and their presentations.  Was with a group of eight so we sat in the private room so I can't comment on the noise-level in the main dining room.,178,Great restaurant.  Loved the food and th...,108919,5.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=2
311,311,5501b951ce17c917795f85d3,"801 Montgomery StreetSan Francisco, CA  94133",5.0,5.0,4.4,Roka Akor - San Francisco,"We had a 5:30PM reservation on a Monday so it was relatively quiet through most of our meal, but by 7:30 the place was hopping. Excellent and friendly service. We ordered the Omikase for 2. Our waiter was very knowledgable about the menu and wine pairings. We've been to the Scottsdale and London restaurants and found this one similar to London with the bar downstairs. We will definitely go back!",398,We had a 5:30PM reservation on a Monday ...,108919,5.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=3
312,312,5501b951ce17c917795f85d4,"801 Montgomery StreetSan Francisco, CA  94133",5.0,5.0,4.4,Roka Akor - San Francisco,"I brought a visiting friend there for the 1st time. Like me, he was blown away with the quality of the food and services.  Cocktails were up to the bar but kinda pricey. I would recommend anyone to at least try it out once in their lifetimes.",242,I brought a visiting friend there for th...,108919,5.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=4
313,313,5501b951ce17c917795f85d5,"801 Montgomery StreetSan Francisco, CA  94133",3.0,3.0,4.4,Roka Akor - San Francisco,"Nice pre fixe with Dine out SF. Pleasant restauarnt ambiance. Server was not miss congeniality. Will come back again.
By comparison, far more interesting food than ""Roy's"" restaurant.",183,Nice pre fixe with Dine out,108919,4.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=5
314,314,5501b952ce17c917795f85d6,"801 Montgomery StreetSan Francisco, CA  94133",5.0,5.0,4.4,Roka Akor - San Francisco,"A truly memorable experience. The food was unreal, the wait staff knee everything about it, and the service didn't miss a beat. Dave your pennies though...this is not cheap.",173,Totally awesome,108919,5.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=6
315,315,5501b952ce17c917795f85d7,"801 Montgomery StreetSan Francisco, CA  94133",4.0,4.0,4.4,Roka Akor - San Francisco,"4 of us had a most delightful evening! We partook in their ""Decadent Omakase"" menu that consisted of 18 courses for $128 ( a deal!). All were good, some excellent. By the time we got to the dessert, we all thought we would die from so much food but then a magical thing happened. A huge and incredible dessert platter was set before us and suddenly we could eat much more.

Unlike a tasting menu at a restaurant like Coi or Commis, the dishes were not complex in flavor combinations or a unique concept of the chef's. But all were well done and totally enjoyable. Also the servings were not tiny tastes as a lot of tasting menus offer but huge servings, family style. The presentations were meant to thrill, and they did! So much fun!",734,Good time!,108919,4.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=7
